case_id,file,test_name,status
DET-0615,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.60,passed
DET-0616,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.65,passed
DET-0617,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.70,passed
DET-0618,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.75,passed
DET-0619,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.80,passed
DET-0620,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.85,passed
DET-0621,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.90,passed
DET-0622,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=129 target=0.95,passed
DET-0623,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0,passed
DET-0624,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.05,passed
DET-0625,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.10,passed
DET-0626,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.15,passed
DET-0627,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.20,passed
DET-0628,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.25,passed
DET-0629,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.30,passed
DET-0630,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.35,passed
DET-0631,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.40,passed
DET-0632,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.45,passed
DET-0633,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.50,passed
DET-0634,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.55,passed
DET-0635,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.60,passed
DET-0636,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.65,passed
DET-0637,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.70,passed
DET-0638,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.75,passed
DET-0639,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.80,passed
DET-0640,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.85,passed
DET-0641,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.90,passed
DET-0642,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=250 target=0.95,passed
DET-0643,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0,passed
DET-0644,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.05,passed
DET-0645,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.10,passed
DET-0646,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.15,passed
DET-0647,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.20,passed
DET-0648,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.25,passed
DET-0649,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.30,passed
DET-0650,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.35,passed
DET-0651,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.40,passed
DET-0652,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.45,passed
DET-0653,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.50,passed
DET-0654,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.55,passed
DET-0655,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.60,passed
DET-0656,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.65,passed
DET-0657,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.70,passed
DET-0658,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.75,passed
DET-0659,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.80,passed
DET-0660,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.85,passed
DET-0661,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.90,passed
DET-0662,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=389.47 target=0.95,passed
DET-0663,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0,passed
DET-0664,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.05,passed
DET-0665,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.10,passed
DET-0666,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.15,passed
DET-0667,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.20,passed
DET-0668,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.25,passed
DET-0669,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.30,passed
DET-0670,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.35,passed
DET-0671,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.40,passed
DET-0672,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.45,passed
DET-0673,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.50,passed
DET-0674,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.55,passed
DET-0675,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.60,passed
DET-0676,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.65,passed
DET-0677,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.70,passed
DET-0678,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.75,passed
DET-0679,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.80,passed
DET-0680,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.85,passed
DET-0681,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.90,passed
DET-0682,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=500 target=0.95,passed
DET-0683,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=712.19 target=0,passed
DET-0684,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=712.19 target=0.05,passed
DET-0685,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=712.19 target=0.10,passed
DET-0686,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=712.19 target=0.15,passed
DET-0687,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=712.19 target=0.20,passed
DET-0688,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=712.19 target=0.25,passed
DET-0689,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=712.19 target=0.30,passed
DET-0690,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=712.19 target=0.35,passed
DET-0691,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=712.19 target=0.40,passed
DET-0692,tests/engine/priceBoundaryMatrix.test.ts,PRICE-BOUNDARY matrix: requiredPriceRaw/minimumTargetPrice/approxPrice cent-rounding across cost x target > cost=712.19 target=0.45,passed
